StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,demo_gender,demo_gender_10_TEXT,demo_yob,demo_state,demo_educ,demo_race,demo_eth,demo_browser_Browser,demo_browser_Version,demo_browser_Operating System,demo_browser_Resolution,demo_timer_First Click,demo_timer_Last Click,demo_timer_Page Submit,demo_timer_Click Count,ac_nonsense_1,ac_nonsense_timer_First Click,ac_nonsense_timer_Last Click,ac_nonsense_timer_Page Submit,ac_nonsense_timer_Click Count,ac_imc,ac_imc_timer_First Click,ac_imc_timer_Last Click,ac_imc_timer_Page Submit,ac_imc_timer_Click Count,TIPI_1,TIPI_2,TIPI_3,TIPI_4,TIPI_5,TIPI_6,TIPI_7,TIPI_8,TIPI_9,TIPI_10,tipi_timer_First Click,tipi_timer_Last Click,tipi_timer_Page Submit,tipi_timer_Click Count,color_rank_1,color_rank_2,color_rank_3,color_rank_4,color_rank_5,color_rank_7,color_rank_6,stack_blocks,stack_blocks_timer_First Click,stack_blocks_timer_Last Click,stack_blocks_timer_Page Submit,stack_blocks_timer_Click Count,heatmap_1_x,heatmap_1_y,heatmap_2_x,heatmap_2_y,heatmap_3_x,heatmap_3_y,heatmap_4_x,heatmap_4_y,heatmap_5_x,heatmap_5_y,heatmap_6_x,heatmap_6_y,feedback,SOURCE
2023-03-02 21:50:19,2023-03-02 21:50:19,Survey Test,100,0,True,2023-03-02 21:50:19,R_bNRXeXuWEn5feJM,test,,Woman,,1964,Oklahoma,"Master's Degree: (Example: MA, MS, MEng, MEd, MBA)","Black or African-American,Prefer not to say",Hispanic or Latinx,suspendisse,porttitor,phasellus,ullamcorper,3.79,4.61,6.35,30,Strongly Disagree,9.97,9.97,9.99,9,Yellow,3,7.9,9.35,21,Disagree moderately,Agree a little,Agree strongly,Agree a little,Neither agree nor disagree,Disagree a little,Neither agree nor disagree,Disagree a little,Disagree strongly,Neither agree nor disagree,8,8.73,8.71,2,6,3,7,4,1,5,2,5,3.34,8.51,6.48,36,471,231,361,498,244,250,29,93,477,438,186,237,Cursus molestie auctor? Nonummy fermentum malesuada duis magnis scelerisque? Pharetra facilisi at? Dictumst velit.,
2023-03-02 21:50:19,2023-03-02 21:50:19,Survey Test,100,0,True,2023-03-02 21:50:19,R_6FqXvsJQVBbmo5g,test,,Woman,,1903,Washington,Less than high school diploma (or equivalent),"American Indian or Alaska Native,Native Hawaiian or Other Pacific Islander,Prefer not to say",Hispanic or Latinx,temporibus,phasellus,elementum,accusamus,3.8,6.92,5.46,23,Disagree,6.2,9.29,6.66,1,Red,7.03,9.43,9.86,26,Disagree a little,Disagree a little,Disagree strongly,Disagree a little,Agree strongly,Disagree strongly,Agree strongly,Agree moderately,Agree strongly,Disagree a little,4.81,6.09,6.72,45,7,4,6,2,3,5,1,1,8.98,9.98,9.96,22,403,419,149,223,272,327,411,262,311,38,81,26,Vel. Nibh? Placerat fusce et porta integer dolorem quis proin. Leo facilisi. Lorem.,
2023-03-02 21:50:19,2023-03-02 21:50:19,Survey Test,100,0,True,2023-03-02 21:50:19,R_6swow7v2NuvMUXI,test,,Prefer to self-describe,"Accumsan! Dignissim scelerisque. Ante pharetra accumsan interdum. At magnis nulla aliquet, tempor tortor! Egestas.",1975,New York,High school graduate,"Black or African-American,Native Hawaiian or Other Pacific Islander,Unknown,Prefer not to say",Not Hispanic or Latinx,vestibulum,porttitor,ullamcorper,dignissim,0.59,4.33,9.92,40,Strongly Disagree,0.23,4.55,6.72,6,Red,1.06,7.13,6.46,17,Agree a little,Agree moderately,Neither agree nor disagree,Agree strongly,Agree a little,Disagree moderately,Disagree strongly,Disagree moderately,Disagree strongly,Agree moderately,6.74,8.2,6.98,2,7,5,3,6,2,1,4,9,6.34,9.63,9.95,22,330,304,113,177,475,488,441,466,363,6,394,137,"Quis ultricies molestie maecenas mauris dolorem, iaculis amet eget auctor pharetra euismod scelerisque ultricies, ut.",
2023-03-02 21:50:19,2023-03-02 21:50:19,Survey Test,100,0,True,2023-03-02 21:50:19,R_55MUpgrwyu8qa2O,test,,Do not wish to report,,1919,Massachusetts,"Doctoral Degree (Example: PhD, EdD)","Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Prefer not to say,convallis,tincidunt,pellentesque,fringilla,2.29,8.63,9.27,15,Disagree,6.67,6.84,7.17,13,Red,7.09,7.94,8.19,21,Disagree a little,Disagree strongly,Agree moderately,Neither agree nor disagree,Disagree strongly,Disagree a little,Disagree a little,Agree moderately,Agree moderately,Agree a little,0.8,5.03,9.68,1,6,1,2,4,3,5,7,7,5.38,8.18,8.89,42,450,274,463,250,245,114,230,238,448,336,371,253,"Facilisis erat dolorem. Augue scelerisque tempor nullam vulputate lorem, nec risus molestie.",
2023-03-02 21:50:19,2023-03-02 21:50:19,Survey Test,100,0,True,2023-03-02 21:50:19,R_3g95szJttQrdZIy,test,,Do not wish to report,,2013,Illinois,"Master's Degree: (Example: MA, MS, MEng, MEd, MBA)","American Indian or Alaska Native,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Unknown,vulputate,curabitur,consequat,ullamcorper,1.2,5.72,8.38,26,Strongly Disagree,5.86,8.67,9.91,22,Red,6.07,9.82,9.6,0,Agree moderately,Disagree strongly,Disagree strongly,Disagree strongly,Disagree a little,Disagree strongly,Agree moderately,Disagree strongly,Agree strongly,Disagree a little,6.37,8.08,8.67,30,5,4,1,2,6,7,3,7,7.21,9.82,7.84,0,286,483,205,365,454,380,229,495,225,69,358,120,Quam proin dapibus faucibus atque magna cras lectus a turpis orci dignissim facilisi.,
2023-03-02 21:50:19,2023-03-02 21:50:19,Survey Test,100,0,True,2023-03-02 21:50:19,R_4ZUwH98C3lxOnu6,test,,Man,,1954,Wisconsin,GED or equivalent,"American Indian or Alaska Native,Black or African-American,White,Unknown,Prefer not to say",Prefer not to say,malesuada,suspendisse,vestibulum,malesuada,0.66,2.15,6.62,19,Strongly Disagree,1.23,3.58,2.66,31,Orange,4.85,9.45,9.6,9,Disagree a little,Disagree moderately,Neither agree nor disagree,Disagree strongly,Disagree strongly,Disagree a little,Agree strongly,Agree strongly,Disagree strongly,Neither agree nor disagree,6.62,9.39,9.06,36,5,6,4,2,3,7,1,4,2.22,3.5,3.55,32,387,286,87,341,221,247,221,194,411,403,490,89,Tempor facilisi potenti ac a eleifend tempus felis atque non atque facilisis.,
2023-03-02 21:50:20,2023-03-02 21:50:20,Survey Test,100,0,True,2023-03-02 21:50:20,R_aaglrpaF7AzHdXM,test,,Woman,,1900,Florida,Less than high school diploma (or equivalent),"American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Prefer not to say,consectetuer,vestibulum,venenatis,temporibus,0.68,3.99,7.69,11,Agree,2.07,4.91,9.55,48,Red,1.41,6.46,8.58,3,Neither agree nor disagree,Disagree moderately,Agree a little,Neither agree nor disagree,Agree moderately,Disagree a little,Agree moderately,Disagree strongly,Agree moderately,Agree strongly,0.28,5.56,9.12,27,4,7,3,5,1,2,6,3,2.07,8.82,5.42,11,245,54,42,308,440,66,88,190,484,380,425,68,Molestie justo nullam aliquam sapien volutpat sed eu egestas risus.,
2023-03-02 21:50:20,2023-03-02 21:50:20,Survey Test,100,0,True,2023-03-02 21:50:20,R_e9DbgbJxY8J72po,test,,Do not wish to report,,1935,Kentucky,High school graduate,"American Indian or Alaska Native,Native Hawaiian or Other Pacific Islander,Unknown,Prefer not to say",Unknown,accusamus,fermentum,ultricies,accusamus,3.25,8.5,5.16,43,Strongly Agree,3.53,3.65,4.35,24,Orange,3.47,6.21,8.92,1,Neither agree nor disagree,Disagree a little,Disagree moderately,Agree a little,Disagree strongly,Agree strongly,Agree moderately,Agree a little,Agree strongly,Agree a little,4.29,8.52,4.72,15,4,3,6,5,7,1,2,3,8.72,9.6,9.57,43,120,63,364,9,243,156,75,150,451,232,469,347,"Neque lectus cras platea rhoncus vel, faucibus sollicitudin fringilla dolorem eros primis ultricies, ullamcorper.",
2023-03-02 21:50:20,2023-03-02 21:50:20,Survey Test,100,0,True,2023-03-02 21:50:20,R_5vjiDWGN0vbjl9c,test,,Do not wish to report,,1902,Virginia,Associate Degree: Academic Program,"American Indian or Alaska Native,White,Unknown,Prefer not to say",Not Hispanic or Latinx,suspendisse,malesuada,dignissim,pellentesque,1.54,9.41,10,13,Strongly Disagree,6.89,9.54,7.71,41,Red,8.19,9.15,9.29,7,Disagree moderately,Disagree strongly,Disagree a little,Disagree a little,Agree strongly,Agree strongly,Disagree strongly,Agree a little,Agree strongly,Agree strongly,6.2,8.71,9.8,6,7,1,4,3,2,5,6,3,0.98,1.23,6.18,5,333,365,380,227,104,268,408,326,177,167,214,197,Donec! Arcu purus per tortor natoque posuere faucibus mauris etiam faucibus fringilla non pharetra.,
2023-03-02 21:50:20,2023-03-02 21:50:20,Survey Test,100,0,True,2023-03-02 21:50:20,R_cMS2A5BfmsnMf6C,test,,Do not wish to report,,1997,West Virginia,"Doctoral Degree (Example: PhD, EdD)","American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,Unknown,Prefer not to say",Prefer not to say,accusamus,ridiculus,suspendisse,imperdiet,5.22,9.15,6.17,25,Strongly Agree,2.09,9.86,3.62,50,Red,0.97,4.62,3.14,39,Disagree strongly,Disagree strongly,Agree strongly,Agree a little,Agree a little,Agree moderately,Disagree strongly,Neither agree nor disagree,Disagree strongly,Neither agree nor disagree,4.27,5.63,6.72,46,7,2,5,3,4,6,1,2,0.39,5.57,2.79,14,212,52,27,430,299,60,364,317,346,478,330,90,Curabitur integer? Ante suscipit blandit praesent augue proin viverra placerat pellentesque ante gravida orci.,
2023-03-02 21:50:20,2023-03-02 21:50:20,Survey Test,100,0,True,2023-03-02 21:50:20,R_80ur5y2PN2vXnCu,test,,Woman,,2013,Iowa,High school graduate,"American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Prefer not to say,accusamus,ultricies,fermentum,pellentesque,9.69,9.74,9.8,45,Strongly Agree,2.34,8.28,2.6,14,Orange,2.57,7.09,2.7,22,Agree strongly,Disagree moderately,Agree strongly,Disagree a little,Disagree moderately,Neither agree nor disagree,Neither agree nor disagree,Disagree strongly,Disagree a little,Agree a little,3.58,9.59,9.49,48,4,3,1,5,7,2,6,8,5.85,8.66,6.04,0,369,103,210,363,39,336,479,66,329,485,343,448,Nibh. Viverra suspendisse posuere. Turpis per proin. Dolorem! Viverra. Porta. Mauris malesuada aliquam.,
2023-03-02 21:50:20,2023-03-02 21:50:20,Survey Test,100,0,True,2023-03-02 21:50:20,R_1SlH2j4kaUlKaA6,test,,Do not wish to report,,2006,New York,"Some college, no degree","American Indian or Alaska Native,Black or African-American,White,Prefer not to say",Hispanic or Latinx,sollicitudin,sollicitudin,accusamus,ridiculus,7.22,7.57,7.5,2,Strongly Agree,3.67,8.23,7.46,42,Brown,1.23,8.98,2.68,23,Disagree moderately,Disagree a little,Agree strongly,Disagree a little,Agree moderately,Disagree strongly,Neither agree nor disagree,Disagree a little,Agree a little,Disagree strongly,7.92,9.55,10,47,2,7,6,1,5,4,3,2,6.52,7.54,9.35,15,351,114,368,400,107,131,174,47,16,357,312,435,Facilisis ultricies morbi porttitor eros accusamus dolorem sem duis nibh at. Et cursus. Commodo? Dignissim.,
2023-03-02 21:50:20,2023-03-02 21:50:21,Survey Test,100,1,True,2023-03-02 21:50:21,R_3pKeQZqpIgHQRbU,test,,Woman,,1989,Connecticut,Associate Degree: Academic Program,"American Indian or Alaska Native,Black or African-American",Not Hispanic or Latinx,porttitor,temporibus,vestibulum,fringilla,2.51,2.6,4.75,45,Strongly Disagree,4.42,7.71,8.42,0,Blue,2.19,6.28,2.93,8,Agree moderately,Agree a little,Disagree a little,Agree moderately,Disagree a little,Disagree strongly,Disagree strongly,Agree strongly,Disagree a little,Agree moderately,7.52,8.83,7.73,22,7,6,4,2,5,3,1,9,4.2,6.18,5.66,22,389,382,123,30,396,434,82,221,420,300,58,255,"Aenean massa culpa elementum temporibus amet? Id fringilla, id atque, auctor tortor. Dictumst potenti.",
2023-03-02 21:50:21,2023-03-02 21:50:21,Survey Test,100,0,True,2023-03-02 21:50:21,R_cVokcdZNqCHNO4u,test,,Woman,,2017,Massachusetts,"Professional School Degree (Example: MD, DDS, DVM, JD)","American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Prefer not to say,pellentesque,dignissim,ridiculus,scelerisque,0.63,5.82,8.43,11,Strongly Disagree,8.15,8.39,8.49,8,Green,5.09,8.46,6.7,29,Disagree moderately,Agree strongly,Disagree a little,Agree a little,Disagree strongly,Neither agree nor disagree,Disagree a little,Agree moderately,Agree moderately,Disagree strongly,5.94,8.49,9.14,15,2,5,3,7,6,1,4,7,8.79,8.84,9.97,11,231,201,192,230,466,239,272,0,352,480,418,90,Ab suscipit a placerat mattis massa enim iaculis molestie erat.,
2023-03-02 21:50:21,2023-03-02 21:50:21,Survey Test,100,0,True,2023-03-02 21:50:21,R_8qpSTzXtmeAa08C,test,,Non-binary,,2000,Arizona,"Some college, no degree","American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Hispanic or Latinx,scelerisque,accusamus,vestibulum,imperdiet,9.05,9.9,9.87,21,Strongly Agree,8.56,9.89,9.99,36,Brown,7.58,8.57,10,44,Agree moderately,Disagree a little,Agree moderately,Agree strongly,Disagree a little,Disagree strongly,Disagree moderately,Disagree moderately,Agree a little,Neither agree nor disagree,3.64,6.92,7.38,46,2,1,6,4,5,7,3,2,5.32,6.07,5.59,43,360,448,378,225,416,293,49,156,296,293,376,349,Sem laoreet fringilla scelerisque. Nonummy duis dictumst dolor vulputate commodo.,
2023-03-02 21:50:21,2023-03-02 21:50:21,Survey Test,100,0,True,2023-03-02 21:50:21,R_cwEyi5T4osyqxNk,test,,Woman,,2015,Mississippi,"Professional School Degree (Example: MD, DDS, DVM, JD)","American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Prefer not to say,temporibus,vulputate,ultricies,accusamus,6.76,7.34,7.25,12,Agree,3.36,9.82,6.72,8,Yellow,9.07,9.9,9.59,43,Disagree strongly,Agree moderately,Disagree strongly,Agree a little,Disagree strongly,Agree strongly,Neither agree nor disagree,Disagree a little,Agree a little,Disagree moderately,8.58,9.41,8.58,4,1,6,5,7,2,4,3,6,5.97,8.75,9.26,44,474,208,104,283,296,324,64,342,390,129,381,335,"Elementum in viverra tempor dolorem a. Integer? Accusamus aliquam, et interdum curabitur ligula.",
2023-03-02 21:50:21,2023-03-02 21:50:21,Survey Test,100,0,True,2023-03-02 21:50:21,R_3aDLNf1kxWWrtJA,test,,Non-binary,,1991,North Carolina,"Professional School Degree (Example: MD, DDS, DVM, JD)","Native Hawaiian or Other Pacific Islander,Prefer not to say",Not Hispanic or Latinx,consequat,phasellus,pellentesque,vulputate,1.38,8.28,6.1,39,Disagree,9.65,9.95,9.7,37,Red,0.43,4.27,8.3,48,Disagree a little,Disagree strongly,Agree moderately,Agree moderately,Disagree moderately,Disagree moderately,Agree strongly,Agree strongly,Disagree strongly,Neither agree nor disagree,4.44,4.82,5.43,43,4,6,2,7,3,5,1,3,0.27,9.62,1.56,48,327,450,221,112,190,11,78,351,460,409,125,69,Consequat molestie? Dictumst metus accumsan? Sed imperdiet commodo montes porta. Id accusamus.,
2023-03-02 21:50:21,2023-03-02 21:50:21,Survey Test,100,0,True,2023-03-02 21:50:21,R_3JD0hpaDcavgfdQ,test,,Do not wish to report,,1910,Rhode Island,"Doctoral Degree (Example: PhD, EdD)","Black or African-American,Native Hawaiian or Other Pacific Islander,White,Prefer not to say",Unknown,facilisis,temporibus,accusamus,elementum,9.83,9.85,9.95,15,Strongly Agree,0.5,9.39,1.51,23,Brown,7.93,9.33,8.8,19,Agree a little,Disagree a little,Disagree strongly,Agree strongly,Agree strongly,Disagree moderately,Agree strongly,Disagree strongly,Disagree strongly,Disagree strongly,7.84,9.37,8.21,18,4,2,6,1,3,5,7,5,9.28,9.9,9.77,25,299,212,285,84,185,383,154,125,284,229,53,495,Venenatis scelerisque facilisi convallis purus atque per? Euismod iaculis rhoncus et iaculis rhoncus. Vulputate proin.,
2023-03-02 21:50:21,2023-03-02 21:50:21,Survey Test,100,0,True,2023-03-02 21:50:22,R_cU4FBow3mu58rr0,test,,Woman,,2003,Kansas,"Bachelor's Degree: (Example: BA, AB, BS, BBA)","Asian,Prefer not to say",Not Hispanic or Latinx,venenatis,vestibulum,scelerisque,fermentum,8.7,9.11,9.18,36,Agree,9.61,9.68,9.82,40,Green,0.92,4.32,6.43,20,Agree moderately,Agree moderately,Disagree a little,Disagree moderately,Disagree strongly,Neither agree nor disagree,Disagree strongly,Agree strongly,Agree a little,Disagree moderately,4.73,5.24,5.1,25,4,6,3,1,5,7,2,4,4.81,6.88,5.37,23,314,459,90,387,485,266,239,5,394,488,321,172,Augue cursus. Justo praesent blandit dolor luctus ipsum? Luctus rhoncus mauris suscipit nonummy.,
2023-03-02 21:50:22,2023-03-02 21:50:22,Survey Test,100,0,True,2023-03-02 21:50:22,R_5zqaAQ0zz7JaxVk,test,,Do not wish to report,,1904,Wisconsin,"Doctoral Degree (Example: PhD, EdD)","Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,Unknown,Prefer not to say",Unknown,tincidunt,phasellus,suspendisse,consectetuer,6.13,9.81,9.41,45,Disagree,1.24,7.22,8.62,49,Brown,7.19,8.11,9.66,7,Disagree moderately,Agree strongly,Disagree moderately,Disagree moderately,Neither agree nor disagree,Disagree strongly,Disagree moderately,Agree moderately,Disagree a little,Neither agree nor disagree,7.92,8.87,9.25,21,5,2,7,1,3,4,6,8,7.59,9.53,7.75,1,272,350,43,415,48,98,214,228,404,193,230,80,Porttitor elit! Erat elit commodo imperdiet. Est tempor rhoncus elementum ultricies accumsan sit tortor ligula.,
2023-03-02 21:50:22,2023-03-02 21:50:22,Survey Test,100,0,True,2023-03-02 21:50:22,R_bx48bES7C7MGIAe,test,,Do not wish to report,,1969,Idaho,"Professional School Degree (Example: MD, DDS, DVM, JD)","Native Hawaiian or Other Pacific Islander,Prefer not to say",Not Hispanic or Latinx,consequat,temporibus,suspendisse,dignissim,3.1,9.71,9.26,16,Strongly Disagree,4.07,4.2,5.49,5,Blue,8.89,9.42,9.12,50,Disagree a little,Neither agree nor disagree,Agree strongly,Agree a little,Disagree strongly,Neither agree nor disagree,Disagree moderately,Disagree moderately,Agree strongly,Neither agree nor disagree,0.25,2.7,5.35,5,6,4,2,7,5,3,1,3,4.91,8.81,5.08,30,210,297,370,377,408,399,184,13,336,80,352,127,Pellentesque pharetra sem. Eget at sed enim risus viverra duis etiam suspendisse.,
2023-03-02 21:50:22,2023-03-02 21:50:22,Survey Test,100,0,True,2023-03-02 21:50:22,R_5zM76PQ89fblCya,test,,Man,,1944,Illinois,"Bachelor's Degree: (Example: BA, AB, BS, BBA)","Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White",Not Hispanic or Latinx,dignissim,malesuada,pellentesque,scelerisque,9.09,9.93,9.2,4,Strongly Disagree,2.78,6.86,3.47,16,Yellow,8.9,9.21,9.41,30,Neither agree nor disagree,Agree strongly,Neither agree nor disagree,Disagree a little,Agree a little,Agree a little,Agree strongly,Disagree moderately,Disagree a little,Disagree moderately,5.91,8.92,8.39,49,3,7,5,2,6,1,4,1,9.26,9.56,9.66,42,267,250,388,186,285,178,173,185,63,101,67,82,Lectus rhoncus proin vivamus. Pellentesque luctus ullamcorper pharetra proin eget.,
2023-03-02 21:50:22,2023-03-02 21:50:22,Survey Test,100,0,True,2023-03-02 21:50:22,R_3h2HmFxhnANWWGO,test,,Non-binary,,1955,Maine,Prefer not to say,"Asian,Unknown",Prefer not to say,facilisis,consequat,imperdiet,temporibus,9.45,9.95,9.59,5,Agree,9.37,9.63,9.63,4,Orange,7.06,9.43,7.69,42,Agree a little,Neither agree nor disagree,Neither agree nor disagree,Disagree a little,Disagree a little,Agree strongly,Neither agree nor disagree,Agree a little,Disagree moderately,Agree strongly,8.44,9.44,9.74,24,2,4,6,5,3,7,1,5,7.81,8.56,8.62,40,431,62,440,433,395,344,10,76,411,366,485,489,Dolorem donec felis. Nibh ante a. Tempora culpa lectus sollicitudin platea quam rutrum! Suscipit.,
2023-03-02 21:50:22,2023-03-02 21:50:22,Survey Test,100,0,True,2023-03-02 21:50:22,R_6u3mZ7sOJJVRc2i,test,,Non-binary,,2017,District of Columbia,"Professional School Degree (Example: MD, DDS, DVM, JD)","White,Prefer not to say",Prefer not to say,tincidunt,ultricies,facilisis,vulputate,6.47,9.48,7.98,45,Agree,0.85,7.82,4.58,44,Orange,4.51,7.42,7.32,2,Agree moderately,Disagree moderately,Disagree moderately,Disagree a little,Agree strongly,Agree a little,Agree moderately,Agree moderately,Agree moderately,Disagree moderately,3.28,8.01,4.36,48,3,2,5,1,6,7,4,9,0.87,3.13,7.48,17,410,9,27,269,214,180,289,70,8,158,136,265,"Urna ligula aliquam ultricies, felis proin temporibus scelerisque dapibus? Tellus pellentesque fringilla.",
2023-03-02 21:50:22,2023-03-02 21:50:22,Survey Test,100,0,True,2023-03-02 21:50:22,R_3OS6ekVfhwNKOO2,test,,Man,,1973,Florida,"Doctoral Degree (Example: PhD, EdD)","Native Hawaiian or Other Pacific Islander,Prefer not to say",Hispanic or Latinx,fermentum,dignissim,vestibulum,curabitur,8.94,9.94,9.29,3,Agree,8.27,9.15,9.08,38,Orange,1.12,4.26,3.75,3,Disagree moderately,Agree moderately,Neither agree nor disagree,Agree strongly,Neither agree nor disagree,Agree strongly,Agree a little,Agree a little,Disagree a little,Neither agree nor disagree,3.24,6.08,6.3,31,1,6,3,7,2,5,4,8,8.4,9.92,9.61,4,286,478,332,183,28,136,43,138,202,165,146,228,Metus dignissim fringilla ultricies leo aliquet porta nec! Pellentesque fusce duis.,
2023-03-02 21:50:23,2023-03-02 21:50:23,Survey Test,100,0,True,2023-03-02 21:50:23,R_5uRgHPvrEqal3VQ,test,,Do not wish to report,,1904,South Carolina,"Some college, no degree","American Indian or Alaska Native,Black or African-American,Unknown",Not Hispanic or Latinx,malesuada,vestibulum,consectetuer,accusamus,3.88,5.74,8.29,45,Strongly Agree,1.43,6.93,7.49,28,Yellow,5.13,8.39,8.55,27,Neither agree nor disagree,Agree strongly,Neither agree nor disagree,Agree a little,Agree moderately,Disagree a little,Agree moderately,Disagree a little,Agree moderately,Disagree strongly,3.59,4.04,6.93,28,5,3,4,7,2,1,6,1,0.21,5.83,6.64,7,432,448,251,180,279,397,250,171,325,396,24,255,Phasellus duis facilisi dignissim cursus! Sed? Velit? Proin morbi dictumst blandit suscipit turpis.,
2023-03-02 21:50:23,2023-03-02 21:50:23,Survey Test,100,0,True,2023-03-02 21:50:23,R_3W8tgvRlWnDbZl4,test,,Prefer to self-describe,Duis non non pharetra gravida viverra maecenas sit? Sed in.,1961,Michigan,High school graduate,"American Indian or Alaska Native,Asian,Native Hawaiian or Other Pacific Islander,Unknown,Prefer not to say",Unknown,fermentum,consectetuer,venenatis,pellentesque,8.17,9,9.89,29,Strongly Disagree,3.08,6.05,3.4,23,Green,1.77,8.48,2.03,11,Neither agree nor disagree,Agree a little,Disagree a little,Agree strongly,Agree moderately,Agree a little,Agree moderately,Agree moderately,Agree strongly,Disagree moderately,2.22,9.14,2.24,16,7,6,4,1,5,3,2,4,1.21,9.84,5.38,50,456,244,174,243,453,360,239,256,383,319,242,18,"Pretium ut fringilla leo ipsum ultrices. Sagittis, viverra est lorem.",
2023-03-02 21:50:23,2023-03-02 21:50:23,Survey Test,100,0,True,2023-03-02 21:50:23,R_bjcF7wY6rrlM0NU,test,,Prefer to self-describe,"Morbi tempus mauris blandit et ante mattis curabitur aliquet vivamus enim non, tortor sed.",1908,Louisiana,"Associate Degree: Occupational, Technical, or Vocational Program","American Indian or Alaska Native,Asian,Black or African-American,Native Hawaiian or Other Pacific Islander,White,Unknown,Prefer not to say",Hispanic or Latinx,porttitor,sollicitudin,elementum,ridiculus,5.74,8.4,8.2,39,Disagree,5.41,7.97,7.29,47,Red,4.27,5.86,8.13,11,Agree strongly,Agree moderately,Disagree moderately,Agree a little,Disagree a little,Neither agree nor disagree,Agree moderately,Agree a little,Disagree strongly,Disagree moderately,8.3,9.99,8.33,12,3,1,4,5,7,6,2,6,8.99,9.68,9.18,48,421,229,21,302,127,58,266,363,21,347,73,452,Malesuada scelerisque sodales egestas risus ac. Sit! Facilisi tellus purus.,
2023-03-02 21:50:23,2023-03-02 21:50:23,Survey Test,100,0,True,2023-03-02 21:50:23,R_eOJIVGx98QzqcQu,test,,Man,,1941,Virginia,GED or equivalent,"Asian,Black or African-American,Prefer not to say",Prefer not to say,ullamcorper,accusamus,convallis,dignissim,5.7,9.89,5.93,28,Strongly Agree,0.43,4.29,4.45,39,Green,5.04,6.22,9.63,19,Neither agree nor disagree,Agree moderately,Agree a little,Agree strongly,Agree a little,Disagree strongly,Neither agree nor disagree,Disagree strongly,Agree a little,Neither agree nor disagree,3.25,3.91,6.83,15,6,4,1,5,3,2,7,9,4.01,4.94,8.48,17,490,164,163,17,269,104,286,59,275,472,150,230,"Elit, accusamus volutpat accusamus massa, sit lacus aliquam molestie nulla, enim posuere lorem pretium.",
2023-03-02 21:50:23,2023-03-02 21:50:23,Survey Test,100,0,True,2023-03-02 21:50:23,R_9zSsSwQGvXiQlp4,test,,Man,,2009,Maryland,GED or equivalent,"Native Hawaiian or Other Pacific Islander,Unknown,Prefer not to say",Hispanic or Latinx,curabitur,vulputate,facilisis,venenatis,2.73,7.85,5.79,15,Strongly Disagree,0.31,8.54,0.32,10,Blue,1.87,4.98,5.17,46,Disagree a little,Agree a little,Agree strongly,Agree moderately,Disagree moderately,Agree a little,Agree moderately,Disagree a little,Agree strongly,Agree moderately,9.25,9.48,9.93,23,1,7,4,5,6,2,3,8,8.82,9.59,9.52,45,258,469,406,333,25,233,388,95,314,168,129,261,"Vivamus per. Cras accumsan laoreet non. Nonummy lorem magnis diam, etiam.",
2023-03-02 21:50:23,2023-03-02 21:50:23,Survey Test,100,0,True,2023-03-02 21:50:23,R_43gy0YFHnh574gu,test,,Prefer to self-describe,Ante. Gravida dolorem! Gravida porttitor tincidunt at atque metus! Orci.,1953,Alabama,Less than high school diploma (or equivalent),"American Indian or Alaska Native,Asian,Black or African-American,Unknown",Not Hispanic or Latinx,curabitur,suspendisse,facilisis,accusamus,6.3,9.14,6.41,13,Strongly Agree,0.85,9.6,8.91,26,Brown,9.49,9.85,9.9,42,Disagree moderately,Disagree strongly,Neither agree nor disagree,Agree a little,Disagree strongly,Disagree strongly,Agree moderately,Disagree strongly,Neither agree nor disagree,Agree a little,6.39,7.38,8.86,24,4,7,3,5,2,1,6,9,0.91,4.03,6.06,8,37,311,229,33,367,342,170,275,18,460,252,179,Maecenas? Gravida placerat et elementum? Morbi facilisis? Curabitur dui! Sed.,
